"brand","title","stars","price","price/currency","price/value","url"
"Dell","Dell 14 Laptop, AMD Ryzen R3-5425U, 8GB, 256GB SSD, 14.0"" (35.56cm) FHD WVA AG 250 nits, Win 11 + MSO'21, 15 Month McAfee, Spill-Resistant Keyboard, Carbon Black, 1.48kg","3.9",,"₹","40990","https://www.amazon.in/dp/B0BWZ16S1M"
"Dell","Dell Inspiron 3530 Laptop, Intel i5-1335U/16GB/1TB SSD/15.6"" (39.62cm) FHD AG 120Hz 250 nits/Backlit KB/Platinum Silver/Win 11+MSO'21/15 Month McAfee/1.66kg",,,"₹","74499","https://www.amazon.in/dp/B0CDBNHT9L"
"Dell","Dell Vostro 5630 Laptop, Intel Core i7-1355U Processor/ 16GB LPDDR5/ 512GB SSD/ 16.0"" (40.64cm) FHD+, 16:10 Aspect Ratio/Windows 11 + MSO'21/ McAfee 15 Month/Titan Grey/Hardware TPM 2.0/1.90kg","4.8",,"₹","89990","https://www.amazon.in/dp/B0C4ZHK5W1"
"Dell","Dell Alienware x14 R2 Gaming Laptop, Intel Core i7-13620H Processor/16GB/1TB SSD/NVIDIA RTX 4050 6GB GDDR6/14'' (35.56cm) QHD+ 165Hz, 3ms, 300nits/Win 11 + MSO'21/McAfee 15 Month/Lunar Silver/2.08kg",,,"₹","208990","https://www.amazon.in/dp/B0C4ZDRZR1"
"Dell","Dell XPS 9320 Laptop, Intel Evo platform powered by Intel Core i7-1360P Processor/32GB LPDDR5/1TB SSD/13.4""(34.03cm)UHD+ Touch/Backlit KB + FPR/Win 11 + MSO'21 + 15 Month McAfee/Platinum Silver/1.24KG",,,"₹","201990","https://www.amazon.in/dp/B0CBKY79M8"
"Dell","Dell Windows Inspiron 3515 Laptop, AMD Ryzen 5-3450U, Win 11 + MSO'21, 8GB GDDR4, 512Gb SSD, Vega Graphics, 15.6"" (39.62Cms) FHD Anti-Glare, Carbon Black - D560790WIN9BE, 1.8Kgs","3.7",,"₹","41299","https://www.amazon.in/dp/B09TNY95RK"
"Dell","(Refurbished) Dell Latitude Laptop 5400 Intel Core i5 Mobile-8th Gen -Processor , 64 GB Ram & 2TB SSD, 14 Inches FHD 1080p Screen Notebook Computer",,,"₹","50500","https://www.amazon.in/dp/B0CGRKNC13"
"Dell","Dell Alienware x15 R1 Gaming Laptop, Intel Core i7-11800H Processor/ 16GB/ 1TB SSD/Win 11 + MSO'21/ NVIDIA RTX 3060 6GB/ 15.6"" (39.62cm) FHD 300 nits 360Hz + Alien FX/Lunar Light/ 2.27kg",,,"₹","244490","https://www.amazon.in/dp/B09S3Y2C9F"
"Dell","(Refurbished) Dell Latitude Laptop E7480 Intel Core i7 - 7600u Processor 7th Gen, 16 GB Ram & 512 GB SSD, 14.1 inches Ultra Slim & Feather Light 1.37KG Notebook Computer, Windows 10 Pro","3",,"₹","30500","https://www.amazon.in/dp/B09YS5Y5NY"
"Dell","Dell Inspiron 7420 2in1 Laptop, Intel Core i5-1235U Processor, 8GB & 512GB SSD, 14.0"" (35.56cm) FHD+ Touch 250 nits, Active Pen, Backlit KB, Win 11 + MSO'21, 15 Month McAfee, Platinum Silver, 1.57kg","3.7",,"₹","72990","https://www.amazon.in/dp/B0BQJ7CRNV"
"Dell","Dell XPS 9530, Intel Evo Platform Powered by Intel Core i7-13700H Processor/32GB/1TB SSD/NVIDIA RTX 4050 + 6GB GDDR6/15.6"" (39.62cm) OLED AR Infinity Edge 400 nits Touch/Backlit KB/Silver/1.86kg",,,"₹","279490","https://www.amazon.in/dp/B0C6L16V8X"
